22
1	2
35	20
10	39
18
14	34
43	69
24	3
35	69
68	5
44	58
27	58
27	63
27	14
24	56
42	4
45	21
55	48
36	26
52	22
35	6
37	38
28	63
17
38	31
61	44
31	54
15	49
38	66
58	63
26	53
64	2
21	58
52	57
30	33
60	13
58	48
8	4
37	28
10	22
51	21
19
6	18
38	62
41	8
70	21
19	6
47	61
44	57
40	16
37	11
8	24
59	14
11	62
38	26
61	64
4	51
14	42
40	40
66	42
1	17
16
68	24
70	18
16	49
47	67
44	62
18	25
63	33
32	56
37	63
37	53
1	6
49	56
43	28
21	37
61	25
56	57
19
21	64
70	52
18	49
44	2
58	49
20	12
16	69
31	7
19	5
21	31
41	18
16	14
55	56
57	49
12	62
61	23
13	35
18	9
60	29
18
67	33
50	25
16	45
33	63
20	8
4	12
41	63
61	24
8	70
22	9
3	13
2	23
6	56
66	29
70	44
51	16
56	60
70	60
15
61	30
42	47
29	7
59	24
32	61
40	6
34	49
19	54
7	70
64	48
61	54
54	37
49	52
42	46
54	65
17
37	41
35	65
30	48
68	16
14	16
19	28
17	20
40	51
52	1
27	46
59	45
55	70
16	39
58	46
57	3
21	44
54	64
20
3	45
58	29
40	44
22	23
16	17
14	18
19	24
4	59
69	38
3	52
25	11
69	2
3	27
70	38
11	61
48	40
59	10
18	36
20	16
68	70
21
11	22
61	37
35	9
28	5
66	13
5	16
2	39
30	24
1	47
1	57
7	30
51	5
38	37
49	42
3	25
46	35
51	69
26	58
66	13
18	45
50	10
16
40	54
8	27
25	29
68	23
57	10
14	10
40	59
55	59
33	60
64	60
18	49
52	6
47	42
24	44
57	52
44	65
20
24	2
4	7
12	49
27	50
26	55
18	6
27	26
1	20
43	58
30	56
52	9
25	46
7	35
70	49
60	15
32	49
51	14
37	4
70	21
28	64
20
3	32
4	51
59	35
67	53
33	19
13	1
28	11
62	64
55	7
7	23
1	39
20	32
59	67
7	28
28	41
9	12
63	64
36	10
48	12
52	39
17
4	54
18	47
27	69
62	17
61	69
42	11
35	10
43	48
31	31
33	39
32	16
57	64
65	12
52	52
32	31
23	61
32	29
17
45	35
33	32
50	17
11	18
33	59
44	34
42	27
65	68
36	39
54	57
16	70
44	53
17	69
42	34
7	31
70	3
47	6
18
33	10
68	50
27	57
2	47
26	47
56	6
64	19
50	8
30	55
56	22
16	35
46	43
49	35
57	34
15	62
14	51
22	33
16	30
18
23	2
18	70
25	42
51	27
49	3
42	43
2	52
40	43
55	40
69	52
36	4
26	47
36	52
27	62
14	62
24	28
65	4
53	8
18
45	1
9	48
43	57
44	4
69	5
14	41
38	68
48	24
15	46
52	11
63	37
46	54
30	33
4	53
42	66
35	23
15	6
47	59
20
7	12
30	60
48	45
45	16
41	6
50	31
2	51
34	18
10	63
20	31
16	64
69	20
21	19
38	2
61	34
27	37
23	52
53	46
10	43
47	9
19
7	22
55	6
6	25
6	21
70	49
65	31
10	44
36	2
41	41
13	47
28	37
53	25
68	51
3	65
55	31
37	66
4	13
52	52
36	22
18
9	34
29	12
39	24
5	50
36	35
53	68
51	64
64	1
28	68
51	11
60	10
40	62
37	59
59	28
26	20
12	45
49	42
6	10
16
15	57
42	55
70	23
49	57
59	15
26	26
69	29
59	52
39	70
31	31
12	25
7	37
4	30
60	62
35	11
60	66
21
45	1
23	44
43	63
60	29
32	2
6	54
4	40
8	29
49	46
18	9
3	37
13	25
26	45
21	55
62	44
61	20
48	11
36	46
39	14
59	26
9	16
18
9	56
16	13
59	6
27	70
9	32
61	43
52	54
51	58
57	5
12	4
57	8
12	34
30	65
50	34
37	43
14	60
50	36
28	41
19
23	24
53	56
64	50
56	44
34	6
11	21
49	10
57	19
29	39
2	61
45	5
58	15
63	49
18	54
45	38
3	16
14	48
11	67
4	24
17
5	22
19	60
69	53
53	63
25	68
51	49
58	32
23	20
55	53
30	56
30	16
24	15
69	1
38	26
38	42
24	23
49	33
16
41	32
65	37
22	25
10	44
68	37
11	46
7	50
39	55
63	8
19	67
63	48
38	26
31	40
64	54
31	54
65	21
20
8	7
33	20
16	20
7	15
40	30
68	21
22	7
68	17
43	61
23	48
68	50
36	45
11	25
37	34
42	21
50	35
43	56
14	16
3	60
4	45
18
5	42
57	4
52	56
9	62
56	45
43	62
59	62
59	8
15	29
11	53
47	35
40	68
17	46
22	1
57	3
21	6
36	1
42	62
17
55	36
55	18
17	57
47	6
32	46
33	65
2	45
50	7
52	66
68	68
63	20
15	26
3	50
36	30
30	52
64	13
27	39
21
64	33
6	9
22	29
24	29
11	19
59	24
44	70
47	13
51	30
62	28
3	47
7	47
9	20
70	54
35	64
69	33
36	50
14	5
7	37
14	16
10	2
19
58	22
36	30
26	4
1	45
14	63
57	1
43	56
45	27
65	56
27	69
10	22
53	17
58	61
51	30
12	35
11	32
27	37
12	35
35	19
22
14	17
6	56
28	16
58	58
49	22
34	33
25	38
6	61
65	16
5	16
67	62
18	11
29	5
7	33
60	23
30	9
27	4
7	35
67	11
7	59
31	2
3	53
18
33	11
67	58
56	41
5	53
32	31
51	20
24	70
43	68
27	38
39	9
35	25
28	27
4	26
45	45
63	56
25	10
55	48
26	8
18
60	65
69	3
3	5
61	67
5	50
41	39
38	3
69	55
33	19
43	18
7	49
31	38
38	36
44	36
10	59
60	26
21	30
15	49
20
9	52
7	53
23	69
5	43
48	7
26	1
36	2
15	17
53	37
34	32
8	39
64	58
65	36
25	47
20	53
46	11
30	22
61	23
70	19
6	16
20
6	50
37	31
49	44
64	1
35	1
4	12
45	29
39	21
17	26
48	32
9	1
44	52
43	68
32	27
39	39
54	36
2	55
1	54
70	19
13	50
17
58	69
64	3
17	47
70	45
7	28
20	58
27	49
54	14
8	37
65	50
39	27
34	34
15	42
18	56
58	45
27	12
59	40
18
51	70
1	51
17	20
69	8
29	68
44	50
40	60
42	62
66	49
21	5
31	26
60	6
36	54
28	68
25	11
18	49
65	6
11	1
19
39	2
22	32
23	18
19	41
33	9
16	55
69	25
56	21
27	32
14	60
40	23
68	48
59	52
13	67
49	17
27	53
34	36
19	41
14	11
19
27	49
11	31
7	47
11	19
15	46
31	24
3	35
36	39
65	3
62	70
48	26
43	26
13	46
50	12
62	12
30	61
46	6
35	41
49	55
20
4	6
43	30
49	21
27	1
18	30
2	21
38	27
2	31
29	5
55	53
39	23
46	52
38	34
1	51
26	65
9	67
70	35
36	41
70	64
45	6
18
33	70
42	17
47	58
8	6
36	41
9	8
47	34
18	25
59	55
10	27
34	31
34	4
64	58
42	61
62	19
28	27
9	47
67	45
14
51	66
66	63
36	38
22	52
38	60
17	39
20	67
69	35
53	32
52	26
21	38
62	17
62	50
65	65
20
23	12
37	25
7	22
34	61
9	24
66	4
63	5
53	17
53	40
42	57
42	50
44	54
7	27
14	27
33	57
15	31
27	3
13	69
41	55
20	21
20
42	66
45	58
2	62
69	59
67	17
32	1
16	14
4	5
35	34
36	44
12	35
43	26
30	5
40	13
48	43
19	39
54	18
8	6
43	23
18	65
18
50	9
10	49
47	66
2	30
33	35
31	51
5	2
38	21
53	6
59	22
59	55
61	18
3	63
59	11
7	46
26	63
47	60
41	26
21
31	4
53	57
34	58
2	24
25	65
2	47
40	28
42	54
18	15
56	11
25	6
52	29
18	21
25	24
29	48
43	3
9	41
46	27
61	24
26	24
16	22
19
37	1
17	39
19	17
36	24
41	54
32	2
21	60
32	61
42	53
52	59
2	62
54	7
8	64
32	26
55	5
63	28
18	53
34	35
47	7
18
6	29
42	65
17	13
5	33
55	56
37	6
25	41
25	55
27	46
68	23
4	15
56	8
57	54
52	8
51	33
42	56
60	58
14	37
18
22	42
27	43
1	1
28	64
6	21
29	25
29	1
57	50
54	43
22	45
30	23
48	17
51	46
42	66
55	61
33	40
48	15
64	40
21
4	61
22	9
57	1
26	12
9	20
34	3
42	1
21	2
40	43
13	30
46	59
18	36
1	25
53	49
3	48
67	37
70	69
18	39
16	14
48	18
49	56
19
18	9
46	49
18	58
20	29
14	31
39	13
28	69
50	10
40	34
33	40
61	9
21	54
50	12
38	68
15	59
52	5
47	28
29	64
33	9
22
9	41
65	48
23	23
42	7
30	51
50	65
19	45
10	5
40	34
17	10
60	40
13	25
4	5
48	2
12	60
13	19
37	39
69	32
21	20
35	63
22	8
25	18
17
9	24
23	27
65	64
40	11
64	67
49	41
33	37
8	23
9	8
66	45
42	39
48	62
20	63
59	57
31	10
27	21
54	55
20
14	54
8	22
23	14
35	16
22	47
40	36
2	52
42	27
67	1
21	51
47	29
16	58
17	20
34	8
9	9
24	53
48	36
66	59
49	55
61	2
16
9	34
35	51
19	2
45	65
53	31
42	59
27	67
31	47
39	37
46	4
49	59
55	29
66	56
64	15
32	37
19	59
20
57	60
6	4
52	57
48	24
23	53
15	6
40	9
2	60
64	56
6	20
33	25
30	23
61	21
15	30
6	17
31	3
39	38
63	22
3	69
64	34
18
5	12
43	42
15	15
55	67
15	55
32	48
40	22
42	34
68	51
43	12
1	4
19	63
65	40
58	36
58	27
37	30
10	61
43	14
16
63	42
68	18
26	26
43	32
53	69
6	50
39	46
59	17
32	60
44	28
3	1
40	27
70	64
19	66
64	70
3	19
16
45	22
9	42
44	46
49	18
50	11
66	64
4	70
36	70
48	16
25	65
30	8
19	65
69	70
42	7
57	34
58	45
18
9	19
39	38
8	27
65	29
15	60
5	21
11	45
39	12
61	36
29	35
28	48
65	2
19	61
27	51
34	62
66	34
48	62
63	4
19
19	46
59	59
17	70
39	4
45	15
68	26
10	14
48	2
14	3
29	16
33	29
65	27
60	56
10	50
50	21
44	56
18	24
13	52
15	64
20
1	60
30	6
2	26
4	24
26	54
5	13
67	29
26	13
42	64
12	10
50	32
44	1
9	43
56	47
46	41
33	56
38	22
67	57
21	19
56	46
18
28	38
56	37
39	50
35	23
26	29
44	7
70	45
5	47
67	66
2	43
50	68
9	31
68	18
6	8
45	6
12	17
32	39
45	65
19
22	11
62	16
29	48
68	66
16	13
8	7
8	68
19	38
29	29
20	53
15	60
63	22
36	46
60	46
36	8
44	33
16	41
46	24
39	13
19
14	31
46	46
15	23
35	21
40	37
54	22
8	68
64	64
58	21
68	19
7	23
44	55
27	49
39	11
14	35
28	1
28	2
35	67
38	37
22
6	26
19	10
14	53
35	26
43	58
48	59
70	24
36	9
14	26
40	12
40	45
4	17
5	2
21	7
44	28
6	6
39	10
31	3
19	63
18	56
55	39
28	67
18
27	20
27	8
5	41
59	27
65	18
38	27
36	52
61	3
49	51
38	17
11	8
36	50
1	49
36	63
50	70
14	44
52	66
60	31
20
55	9
4	11
30	31
48	54
41	12
9	56
21	10
14	47
25	30
49	12
52	50
7	33
43	15
16	24
65	23
49	55
19	67
28	38
14	25
69	40
16
63	13
38	57
26	39
57	53
64	54
23	10
15	43
70	36
52	63
47	5
51	22
32	46
48	61
37	64
10	28
24	41
16
46	43
33	39
43	15
42	55
48	39
49	40
29	45
8	2
59	45
6	66
39	49
59	63
60	11
37	69
62	15
39	58
20
25	67
69	7
55	26
16	17
4	15
41	13
3	21
12	24
13	42
29	25
38	19
16	65
8	70
41	7
33	22
70	64
67	62
57	30
12	34
29	18
18
13	30
32	8
59	11
60	46
8	46
54	44
27	19
16	29
48	67
44	49
59	54
19	65
5	39
48	10
53	3
43	70
25	31
22	24
19
54	69
46	46
67	27
11	27
51	11
1	46
9	32
44	30
11	19
25	36
33	40
47	13
35	42
11	55
20	42
29	26
40	19
68	69
56	3
17
70	63
20	34
54	17
43	62
44	35
58	57
30	32
43	62
57	11
37	35
9	17
41	20
27	65
50	14
1	59
27	47
20	26
18
7	21
43	6
7	42
12	40
36	10
65	50
54	4
66	12
26	42
12	34
56	61
35	61
6	26
35	63
65	67
24	28
24	54
66	14
18
34	70
39	52
30	30
55	13
50	8
26	14
44	60
42	37
36	44
39	10
6	5
3	10
63	66
69	8
35	59
26	49
25	47
33	63
18
3	41
36	9
58	42
36	52
64	62
45	41
57	67
11	52
37	50
33	30
1	4
23	33
10	27
48	7
63	56
52	19
52	44
29	5
20
70	2
15	30
10	41
13	35
17	27
20	15
34	61
43	17
49	45
27	38
2	12
48	55
33	22
14	26
30	6
24	69
33	46
58	52
28	32
69	4
17
41	26
24	42
47	29
6	50
27	58
59	34
17	35
57	67
33	46
59	63
39	58
22	51
62	13
22	37
47	2
18	13
69	18
19
69	62
11	50
32	13
62	55
2	70
66	56
37	15
31	11
7	11
49	29
14	17
42	39
34	67
52	44
13	10
2	42
51	8
46	18
11	25
17
2	54
59	61
6	68
27	29
54	14
68	43
46	68
44	19
19	23
18	44
46	46
26	13
34	22
37	38
62	58
41	24
54	24
18
62	16
31	32
60	21
53	5
40	5
57	68
6	60
53	45
54	30
30	11
42	63
33	69
4	21
65	13
22	43
1	69
7	30
28	42
17
63	33
11	19
57	49
43	30
28	2
34	37
45	21
46	8
1	51
18	20
65	63
37	61
45	48
62	30
9	66
59	53
9	55
17
60	36
16	11
63	13
48	59
16	34
57	6
53	32
53	35
16	65
62	56
54	63
11	53
33	21
20	53
8	42
54	32
10	22
21
62	49
3	9
32	5
50	28
18	41
33	7
14	35
17	25
27	37
5	7
31	18
4	65
22	44
14	26
26	30
54	14
48	63
62	58
69	24
14	42
50	21
17
44	39
35	8
61	66
56	5
59	51
38	42
36	12
32	57
30	53
52	29
16	33
31	21
36	30
13	32
28	58
70	36
5	61
19
42	16
29	16
63	41
66	4
22	61
20	58
22	49
5	41
15	55
13	15
26	47
57	22
6	64
14	10
37	24
70	46
14	17
63	42
68	15
20
16	35
4	10
12	24
7	25
22	33
25	16
48	26
60	13
36	70
23	61
18	43
15	22
40	20
28	21
68	58
47	4
65	11
48	48
22	54
45	68
18
54	48
24	44
11	61
43	35
32	50
18	8
63	31
65	25
11	67
52	18
11	51
58	18
5	19
42	66
44	27
22	37
60	36
25	22
17
17	34
32	52
25	62
6	4
26	61
67	45
25	66
61	14
54	35
3	43
56	53
28	18
40	19
66	54
69	37
64	23
2	22
18
51	17
31	36
9	7
66	3
16	45
23	50
51	12
24	26
41	53
29	52
67	4
60	36
53	58
36	60
65	62
10	46
21	39
10	39
17
39	69
24	14
61	55
69	39
63	58
1	18
53	56
43	59
62	30
47	30
12	31
17	48
69	4
23	67
1	8
16	17
32	57
19
3	36
10	33
2	58
21	51
37	16
60	58
28	2
60	38
11	29
59	6
61	66
37	19
60	37
48	41
6	47
53	50
17	10
27	2
41	44
20
63	33
27	28
38	63
2	37
44	26
27	18
25	39
4	35
37	39
64	19
16	29
57	34
34	6
12	19
51	14
31	29
15	60
36	43
17	45
42	43
18
24	51
55	70
25	22
62	37
68	52
59	31
19	8
24	34
14	19
67	22
25	3
58	34
22	20
2	51
42	19
70	45
27	45
1	70
18
38	2
57	31
6	48
29	28
64	25
19	53
26	28
31	32
26	50
6	54
44	29
43	57
4	35
54	38
32	52
45	6
53	12
60	67
16
46	62
21	43
8	20
60	54
55	57
46	46
49	18
15	32
47	68
56	40
12	66
67	4
55	61
55	4
51	40
22	18
16
23	43
40	63
43	60
18	59
69	8
64	39
42	65
17	58
26	36
60	24
43	2
49	23
5	58
55	56
31	31
63	18
18
7	46
4	18
22	42
58	24
55	57
4	60
12	70
41	7
70	18
34	2
48	21
64	30
48	60
38	50
12	53
49	12
60	3
14	58
19
35	55
34	19
24	56
33	7
21	58
33	5
46	6
51	50
63	56
34	25
1	40
15	12
55	11
27	8
46	53
14	51
7	69
56	6
45	59
21
66	52
33	19
18	44
43	18
63	70
40	35
25	60
19	2
17	67
24	6
15	26
14	8
22	3
63	36
26	20
10	38
7	9
16	46
21	43
68	49
37	13
22
2	38
46	19
57	44
34	5
7	29
34	37
69	43
35	3
61	10
2	12
43	38
2	39
5	46
14	25
7	6
19	57
43	13
65	55
10	2
4	31
53	67
42	40
18
17	67
29	37
33	37
35	36
34	18
51	20
16	54
41	46
59	59
44	1
8	1
54	58
42	26
68	55
54	28
42	36
25	63
5	12
18
49	16
60	69
47	65
28	3
52	35
20	48
32	11
8	36
42	62
64	12
3	61
70	14
1	16
28	49
34	25
24	32
23	60
52	17
24
22	12
14	49
10	52
61	31
12	5
28	42
25	12
3	54
49	14
61	4
6	47
20	53
17	48
2	28
53	2
26	29
31	31
1	37
46	4
63	38
6	32
8	5
27	16
65	18
18
40	8
3	68
36	66
13	51
69	34
4	62
16	33
22	17
47	66
36	17
47	7
60	6
65	63
51	17
60	12
31	20
20	20
44	64
18
56	69
70	24
8	27
16	12
18	32
13	35
27	53
60	60
31	28
46	10
17	27
44	63
56	36
43	64
43	48
18	40
29	7
49	25
18
62	19
2	55
50	18
64	67
52	5
41	38
35	33
13	13
25	9
43	53
17	39
16	65
55	27
52	3
28	21
1	53
32	62
64	55
23
30	22
32	13
3	49
40	7
1	8
51	69
34	27
45	14
15	18
17	9
43	2
6	70
56	26
44	64
56	20
6	37
29	15
21	62
41	5
4	13
27	63
29	16
15	3
18
10	37
8	31
58	44
1	69
2	65
29	26
41	17
16	67
67	24
55	31
42	48
49	19
24	30
19	36
57	30
63	35
39	16
55	21
19
9	22
7	58
24	27
27	21
10	31
1	15
58	5
42	32
70	20
1	23
61	39
68	14
11	64
20	23
24	1
66	68
15	55
69	66
61	48
18
2	60
69	38
15	11
65	63
36	11
46	52
35	62
54	8
47	38
3	42
70	10
42	37
16	65
32	3
38	22
39	54
48	11
6	46
18
38	24
23	16
58	53
70	3
6	13
26	20
32	60
29	64
62	56
42	54
56	22
66	11
19	33
18	39
9	36
35	51
37	26
29	61
16
48	41
3	23
54	1
43	64
28	33
19	61
44	51
29	50
38	14
67	16
43	43
43	58
68	67
68	32
34	31
2	62
18
39	41
19	51
30	31
19	59
38	19
58	31
21	10
33	17
46	57
39	57
58	15
32	61
64	43
11	41
29	51
8	3
68	44
19	2
19
36	34
58	59
36	27
34	8
4	4
36	48
18	7
19	70
51	40
15	37
22	65
38	29
67	36
37	18
62	51
26	9
5	5
64	44
6	50
18
68	12
9	55
30	52
65	42
39	64
18	52
46	54
53	1
16	41
23	41
69	12
61	6
55	34
33	2
30	34
5	61
35	14
8	54
18
17	29
6	39
54	29
17	20
49	52
25	62
36	39
35	52
48	40
30	8
19	66
68	56
30	28
53	5
15	18
17	59
68	7
68	54
18
24	69
3	41
9	19
43	47
32	25
33	2
69	17
38	27
9	57
70	22
46	45
26	34
51	14
32	57
29	29
48	65
61	67
25	19
18
50	17
35	31
41	56
12	58
59	58
7	66
27	23
50	42
24	6
49	16
53	24
25	46
24	1
53	36
38	59
8	32
21	11
66	64
19
31	36
65	1
65	12
29	37
13	21
40	19
34	25
34	28
7	58
61	65
70	7
30	48
24	54
11	2
5	23
34	63
48	20
43	64
18	50
23
39	36
42	29
57	54
4	13
8	28
64	11
18	16
41	13
6	3
48	9
39	22
13	65
48	58
5	11
20	17
14	65
11	11
18	47
65	38
12	61
48	11
33	1
8	15
15
35	70
63	69
53	60
36	64
49	51
39	4
11	65
55	9
43	48
45	5
59	64
19	61
40	53
61	19
52	3
17
32	55
66	68
69	15
51	42
67	28
56	30
61	31
18	65
22	51
42	38
69	1
63	1
14	35
5	53
2	46
5	55
10	33
16
67	33
32	44
52	68
51	67
33	21
6	53
40	11
56	31
12	20
11	37
63	41
63	24
29	25
62	52
46	60
34	52
17
52	31
45	28
41	13
62	46
28	20
14	59
59	7
14	65
39	52
43	24
29	38
57	64
63	54
15	35
67	61
20	17
11	36
21
14	39
45	16
57	17
31	17
67	17
19	47
55	57
3	15
19	37
16	55
12	35
53	5
26	36
6	12
5	59
21	13
65	20
28	4
36	48
20	52
40	38
18
37	50
54	61
34	5
39	1
19	7
19	64
40	46
42	23
54	50
17	4
34	22
46	58
25	38
25	63
24	38
49	52
38	26
42	57
18
40	20
55	65
34	44
49	44
47	70
20	30
3	56
62	26
47	10
23	40
27	46
32	29
69	18
51	7
5	14
5	28
22	22
44	68
20
39	48
8	23
9	26
4	48
11	60
49	34
50	53
37	56
61	52
5	15
62	45
36	13
15	22
19	2
16	29
70	16
68	29
59	58
34	30
9	3
18
3	9
16	22
54	21
38	60
66	11
16	11
64	16
27	65
65	62
53	8
29	60
34	49
2	4
36	69
59	58
21	52
62	55
4	29
17
1	9
58	68
51	36
34	41
37	68
33	39
52	58
19	44
40	55
53	29
49	17
19	31
46	36
55	48
28	21
3	19
53	29
18
25	34
47	22
20	68
59	14
24	16
44	63
37	50
13	9
50	8
36	37
55	23
46	41
61	46
53	24
13	32
6	47
31	67
27	41
18
11	18
1	21
4	16
69	38
13	60
53	13
63	27
38	12
23	48
69	69
65	70
20	51
57	67
56	22
10	31
20	36
26	36
38	29
19
51	27
1	23
49	63
3	39
9	40
26	12
58	56
24	14
64	30
3	45
39	24
25	23
63	43
33	64
48	32
51	30
55	13
28	15
4	66
17
35	14
61	23
39	41
55	61
39	63
30	63
13	11
35	57
6	43
60	35
20	55
16	55
21	14
54	20
70	40
28	13
50	48
18
24	52
2	52
45	47
34	29
4	20
66	20
35	1
56	33
35	54
49	4
40	56
11	33
62	55
10	54
46	40
51	39
62	29
13	45
19
55	43
42	20
61	53
7	34
25	25
50	50
39	29
56	58
21	9
59	50
12	23
45	9
33	28
5	6
42	62
13	59
6	49
52	13
18	27
15
22	68
36	59
25	60
50	43
38	22
44	44
60	1
70	47
23	22
43	42
34	2
46	63
45	46
69	60
48	66
21
31	15
27	55
62	65
53	49
27	29
15	13
7	9
42	43
33	12
40	53
17	34
9	48
2	19
68	10
31	58
48	52
26	5
16	20
6	6
43	40
35	11
21
54	33
7	41
3	31
10	7
12	4
48	7
56	34
42	63
9	13
47	22
26	70
61	33
27	29
33	30
12	18
47	10
13	44
15	63
41	40
49	35
42	34
17
21	28
35	25
62	42
3	31
10	5
10	54
53	64
